video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption
hxRJTjeDvuY,Sandeep Maheshwari,Time Ko Aag Lagaana Band Karo - Motivational Video By Sandeep Maheshwari,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-02-19T12:30:14Z,3817008,211172,0,6736,PT17M55S,hd,false
Mg0FpVtO9MY,Sandeep Maheshwari,What is Self Love? By Sandeep Maheshwari | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-02-12T12:30:11Z,2209609,126904,0,3970,PT16M35S,hd,false
qk1Bj58N6Pc,Sandeep Maheshwari,ATTITUDE IS EVERYTHING - By Sandeep Maheshwari | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-02-05T12:30:10Z,6642568,328248,0,7317,PT14M36S,hd,false
cCjOAtoTdos,Sandeep Maheshwari,How to be an All-Rounder in life? By Sandeep Maheshwari | Hindi,"""Life is all about the balance of holding on and letting go.""

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-01-29T12:30:09Z,3007860,168880,0,5265,PT15M31S,hd,false
RCm8sb5GgRY,Sandeep Maheshwari,Apne Dar Ko Jeetna Seekho - By Sandeep Maheshwari,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-01-22T12:30:10Z,2231085,104417,0,3329,PT15M21S,hd,false
mSgsuphgLo4,Sandeep Maheshwari,3 Signs of a Foolish Person - By Sandeep Maheshwari | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-01-15T12:30:02Z,5019802,227665,0,7432,PT16M18S,hd,false
UEsIVukGPdU,Sandeep Maheshwari,Jitna Bada Challenge Utni Badi Success - By Sandeep Maheshwari,"""The greater the Challenge, the bigger the Success.""

Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2020-01-08T06:25:43Z,2847739,147226,0,5107,PT15M46S,hd,false
NDtGxujpdC8,Sandeep Maheshwari,3 Steps to Control Your Mind - By Sandeep Maheshwari | Motivational Video | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2019-12-26T12:30:01Z,7934600,336916,0,8752,PT20M42S,hd,false
tk9TNMgySbw,Sandeep Maheshwari,Apni Kismat Ko Badalna Seekho - By Sandeep Maheshwari,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2019-12-18T12:30:03Z,3338475,131036,0,4971,PT22M11S,hd,false
af6RGTjLIbU,Sandeep Maheshwari,World's Best Demotivational Video - By Sandeep Maheshwari | Hindi,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2019-12-07T06:06:36Z,2288206,115082,0,5170,PT18M21S,hd,false
BSioUvySgJQ,Sandeep Maheshwari,Full Talk #3 By Sandeep Maheshwari - What do we really want?,"Sandeep Maheshwari is a name among millions who struggled, failed and surged ahead in search of success, happiness and contentment. Just like any middle class guy, he too had a bunch of unclear dreams and a blurred vision of his goals in life. All he had was an undying learning attitude to hold on to. Rowing through ups and downs, it was time that taught him the true meaning of his life.

To know more, log on to www.sandeepmaheshwari.com

Facebook: https://www.facebook.com/sandeepmaheshwaripage
Instagram: https://www.instagram.com/sandeep__maheshwari
Twitter: https://twitter.com/sandeepseminars

Music: Youtube Music Library","['Positive', 'Thinking', 'thoughts', 'best', 'intelligence', 'stress', 'manage', 'how to', 'feelings', 'latest', 'fear', 'attitude', 'fearless', 'latest 2019', '2019', 'motivational video', 'spirituality', 'students', 'for students', 'study', 'studies', 'practical', 'tips', 'motivation', 'communication', 'love', 'comedy', 'confidence', 'time', 'loneliness', 'depression', 'anxiety', 'akele', 'rehna', 'seekho', 'video', 'videos', 'motivational speech', 'speech', 'overcome']",2019-11-27T12:30:11Z,1644330,64623,0,4075,PT40M26S,hd,false
